budget;genres;keywords;original_language;original_title;popularity;production_companies;release_date;revenue;status;vote_average;vote_count
63000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 490, ""name"": ""philosophy""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3074, ""name"": ""insurgence""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 194063, ""name"": ""messiah""}, {""id"": 221385, ""name"": ""gnosticism""}]";en;The Matrix;104.309993;"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Groucho II Film Partnership"", ""id"": 372}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]";30/03/1999;463517383;Released;7.9;8907
52000000;"[{""id"": 18, ""name"": ""Drama""}]";"[{""id"": 305, ""name"": ""moon""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 2345, ""name"": ""spaceman""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 9609, ""name"": ""houston""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 184994, ""name"": ""saturn v rocket""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 193479, ""name"": ""hypothermia""}, {""id"": 226233, ""name"": ""apollo program""}, {""id"": 226234, ""name"": ""cape kennedy""}, {""id"": 226235, ""name"": ""lunar mission""}, {""id"": 226236, ""name"": ""spacecraft accident""}]";en;Apollo 13;68.140214;"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]";30/06/1995;355237933;Released;7.3;1599
65000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1526, ""name"": ""home""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 5153, ""name"": ""son""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 12200, ""name"": ""saving christmas""}, {""id"": 207317, ""name"": ""christmas""}]";en;The Santa Clause 2;14.646884;"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Outlaw Productions"", ""id"": 889}, {""name"": ""Boxing Cat Films"", ""id"": 12626}]";31/10/2002;172855065;Released;5.5;297
61000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 254, ""name"": ""france""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1411, ""name"": ""brothel""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 3412, ""name"": ""star""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5638, ""name"": ""arrest""}, {""id"": 6092, ""name"": ""army""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 15232, ""name"": ""parole""}, {""id"": 15234, ""name"": ""convict""}, {""id"": 186951, ""name"": ""girl disguised as boy""}]";en;Les Misérables;48.356214;"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""CAMERON MACKINTOSH"", ""id"": 7923}, {""name"": ""Working Title Films"", ""id"": 10163}]";18/12/2012;441809770;Released;7.1;1884
65000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 182195, ""name"": ""online dating""}, {""id"": 187056, ""name"": ""woman director""}]";en;You've Got Mail;28.540267;"[{""name"": ""Warner Bros."", ""id"": 6194}]";17/12/1998;250821495;Released;6.3;838
65000000;"[{""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 4970, ""name"": ""autonomy""}, {""id"": 5707, ""name"": ""childhood trauma""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 7714, ""name"": ""step brother""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 14647, ""name"": ""man child""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]";en;Step Brothers;22.977983;"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}]";25/07/2008;128107642;Released;6.5;1062
95000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]";"[{""id"": 387, ""name"": ""california""}, {""id"": 470, ""name"": ""spy""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 9725, ""name"": ""sword fight""}, {""id"": 9748, ""name"": ""revenge""}]";en;The Mask of Zorro;31.086791;"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""TriStar Pictures"", ""id"": 559}]";16/07/1998;250288523;Released;6.3;1183
65000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 3306, ""name"": ""highway""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 11546, ""name"": ""hitchhiker""}, {""id"": 15210, ""name"": ""wallet""}, {""id"": 15211, ""name"": ""sunglasses""}, {""id"": 15212, ""name"": ""rest stop""}, {""id"": 15213, ""name"": ""vicodin""}, {""id"": 15215, ""name"": ""waffle""}]";en;Due Date;43.865294;"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}]";04/11/2010;211780824;Released;6.2;1685
65000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";"[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10456, ""name"": ""athlete""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 208820, ""name"": ""olympic athlete""}]";en;Unbroken;43.055253;"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}, {""name"": ""Jolie Pas"", ""id"": 39443}]";25/12/2014;163442937;Released;7.3;1400
65000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1432, ""name"": ""nasa""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 172971, ""name"": ""elderly""}]";en;Space Cowboys;15.772081;"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Clipsal Films"", ""id"": 10566}, {""name"": ""Digital Image Associates"", ""id"": 76068}]";31/07/2000;128884132;Released;6.3;403
70000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 2805, ""name"": ""rocky mountains""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4702, ""name"": ""suitcase""}, {""id"": 8624, ""name"": ""climbing""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 159212, ""name"": ""mountain climbing""}, {""id"": 229053, ""name"": ""mountain""}]";en;Cliffhanger;26.19909;"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""RCS Video"", ""id"": 23246}, {""name"": ""Cliffhanger Productions"", ""id"": 45728}, {""name"": ""Pioneer"", ""id"": 45729}]";28/05/1993;255000211;Released;6.1;588
50000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1261, ""name"": ""river""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1353, ""name"": ""underground""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1825, ""name"": ""countdown""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 8122, ""name"": ""canyon""}, {""id"": 9052, ""name"": ""major""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13008, ""name"": ""train""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15263, ""name"": ""park ranger""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 162365, ""name"": ""military""}, {""id"": 208547, ""name"": ""nuclear device""}, {""id"": 209476, ""name"": ""boxing""}, {""id"": 214472, ""name"": ""stealth aircraft""}, {""id"": 215861, ""name"": ""abandoned mine""}, {""id"": 219869, ""name"": ""humvee""}]";en;Broken Arrow;22.769108;"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WCG Entertainment Productions"", ""id"": 456}, {""name"": ""Mark Gordon Productions"", ""id"": 11362}]";09/02/1996;150270147;Released;5.7;453
65000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";"[{""id"": 965, ""name"": ""age difference""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 2417, ""name"": ""self-awareness""}, {""id"": 3321, ""name"": ""childhood memory""}, {""id"": 3923, ""name"": ""humor""}, {""id"": 206736, ""name"": ""changing the past or future""}]";en;The Kid;18.281798;"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]";07/07/2000;69700000;Released;6;238
63000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 321, ""name"": ""terror""}, {""id"": 708, ""name"": ""runaway""}, {""id"": 905, ""name"": ""alarm clock""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2733, ""name"": ""firemen""}, {""id"": 2736, ""name"": ""fire engine""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 11399, ""name"": ""marine""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 18030, ""name"": ""rubble""}, {""id"": 18031, ""name"": ""rescue team""}]";en;World Trade Center;24.697533;"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Kernos Filmproduktionsgesellschaft & Company"", ""id"": 20396}]";09/08/2006;162945894;Released;5.9;447
65000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 171452, ""name"": ""faculty""}, {""id"": 171453, ""name"": ""art history""}, {""id"": 171459, ""name"": ""rowing""}, {""id"": 171461, ""name"": ""school nurse""}, {""id"": 171468, ""name"": ""femininity""}, {""id"": 171469, ""name"": ""teacher hero""}, {""id"": 171473, ""name"": ""womens issues""}]";en;Mona Lisa Smile;19.718544;"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}]";19/12/2003;0;Released;6.5;393
65000000;"[{""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 190066, ""name"": ""kurdish""}]";en;The Dictator;31.349143;"[{""name"": ""Paramount Pictures"", ""id"": 4}]";15/05/2012;179379533;Released;5.9;1743
65000000;"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 314, ""name"": ""life and death""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 460, ""name"": ""free love""}, {""id"": 826, ""name"": ""heterosexual""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 1817, ""name"": ""orgy""}, {""id"": 2404, ""name"": ""masked ball""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 33625, ""name"": ""illegal prostitution""}]";en;Eyes Wide Shut;27.870312;"[{""name"": ""Hobby Films"", ""id"": 194}, {""name"": ""Pole Star"", ""id"": 195}, {""name"": ""Stanley Kubrick Productions"", ""id"": 385}, {""name"": ""Warner Bros."", ""id"": 6194}]";14/07/1999;162091208;Released;7.1;1234
65000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";"[{""id"": 4344, ""name"": ""musical""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 155643, ""name"": ""foster child""}]";en;Annie;33.439187;"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Olive Bridge Entertainment"", ""id"": 7291}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}, {""name"": ""Marcy Media"", ""id"": 95063}]";19/12/2014;133821816;Released;6;466
50100000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 3182, ""name"": ""seduction""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 9016, ""name"": ""femme fatale""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10453, ""name"": ""con artist""}]";en;Focus;59.634029;"[{""name"": ""Kramer & Sigman Films"", ""id"": 21914}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Zaftig Films"", ""id"": 47586}]";25/02/2015;153962963;Released;6.7;2542
65000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 182178, ""name"": ""sushi bar""}, {""id"": 182185, ""name"": ""exploding airplane""}, {""id"": 182195, ""name"": ""online dating""}, {""id"": 182196, ""name"": ""stable""}, {""id"": 182198, ""name"": ""karate class""}, {""id"": 182204, ""name"": ""dog shelter""}]";en;This Means War;38.994297;"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Overbrook Films"", ""id"": 907}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}]";14/02/2012;156974557;Released;5.9;1389
65000000;"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]";"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 9259, ""name"": ""vampire hunter""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 14731, ""name"": ""martial arts master""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 14926, ""name"": ""katana sword""}, {""id"": 40884, ""name"": ""blade""}, {""id"": 162085, ""name"": ""loss of friend""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 166720, ""name"": ""vampire slayer""}, {""id"": 174871, ""name"": ""fast motion scene""}, {""id"": 174878, ""name"": ""female vampire""}]";en;Blade: Trinity;49.660055;"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Amen Ra Films"", ""id"": 421}, {""name"": ""Shawn Danielle Productions Ltd."", ""id"": 8851}, {""name"": ""Imaginary Forces"", ""id"": 11321}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Peter Frankfurt Productions"", ""id"": 42209}]";08/12/2004;128905366;Released;5.7;1252
4200000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1008, ""name"": ""guerrilla""}, {""id"": 1981, ""name"": ""colorado""}, {""id"": 4278, ""name"": ""invasion""}, {""id"": 7059, ""name"": ""anti-communism""}, {""id"": 40847, ""name"": ""near future""}, {""id"": 193008, ""name"": ""red army""}]";en;Red Dawn;11.743085;"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Valkyrie Films"", ""id"": 774}]";10/08/1984;38376497;Released;6.4;215
65000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 833, ""name"": ""white house""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 6375, ""name"": ""george w. bush""}, {""id"": 34094, ""name"": ""extramarital affair""}]";en;Primary Colors;9.110247;"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mutual Film Company"", ""id"": 762}]";20/03/1998;0;Released;6.1;94
65000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 12369, ""name"": ""tokyo japan""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 186450, ""name"": ""moscow""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 188957, ""name"": ""virus""}, {""id"": 188959, ""name"": ""plague""}, {""id"": 188973, ""name"": ""pandemic""}, {""id"": 197990, ""name"": ""mega corporation""}]";en;Resident Evil: Retribution;6.227675;"[{""name"": ""Davis-Films"", ""id"": 342}]";12/09/2012;240159255;Released;5.6;1600
45000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 830, ""name"": ""car race""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 9774, ""name"": ""prison guard""}, {""id"": 9775, ""name"": ""car set on fire""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 9778, ""name"": ""exploding building""}, {""id"": 9779, ""name"": ""vehicle combat""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 14819, ""name"": ""violence""}]";en;Death Race;42.57877;"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""H2S2 Filmproduktionsgesellschaft"", ""id"": 28121}]";22/08/2008;73762516;Released;6;1175
65000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 441, ""name"": ""assassination""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 41414, ""name"": ""timebomb""}, {""id"": 166625, ""name"": ""candlelight vigil""}, {""id"": 176802, ""name"": ""rogue agent""}, {""id"": 188907, ""name"": ""street shootout""}, {""id"": 212801, ""name"": ""ex cia agent""}, {""id"": 228081, ""name"": ""christmas parade""}]";en;The Long Kiss Goodnight;15.858629;"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Forge"", ""id"": 2980}, {""name"": ""The Steve Tisch Company"", ""id"": 21920}]";11/10/1996;89456761;Released;6.5;314
